,thermal_stress,air_pollution,green_roof
14447,3,1,1
14450,3,1,0
14451,3,1,1
14452,3,1,0
14453,3,1,0
14455,3,1,0
14456,3,1,0
14457,3,1,1
14458,3,2,0
14459,3,2,0
14460,3,1,1
14461,3,1,1
14462,3,1,1
14463,3,1,0
14464,3,1,0
14465,3,1,0
14466,3,1,0
14467,3,1,0
14468,3,2,0
14469,3,2,0
14470,3,2,0
14471,3,2,0
14473,3,2,0
14474,3,2,0
14475,3,2,0
14476,3,2,0
14477,3,2,0
14479,3,2,0
14480,3,2,0
14482,3,2,0
14483,3,2,1
14484,3,2,0
14485,3,2,0
14486,3,2,0
14487,3,2,1
14488,3,2,0
14489,3,2,0
14490,3,2,0
14491,3,2,0
14492,3,2,0
14493,3,2,1
14494,3,2,1
14495,3,2,1
14496,3,2,0
14497,2,1,0
14498,2,1,0
14499,2,1,0
14500,2,1,0
14501,2,1,1
14502,2,1,0
14503,2,1,1
14504,2,1,0
14505,2,1,1
14506,2,1,0
14508,2,1,0
14509,2,1,0
14510,2,1,0
14511,2,1,1
14512,2,1,1
14513,2,1,0
14514,2,1,0
14515,2,1,0
14516,2,1,1
14517,3,1,1
14518,3,1,1
14519,3,2,0
14520,3,1,0
14521,3,1,0
14522,3,1,0
14523,3,2,1
14524,3,2,0
14525,3,2,0
14526,3,2,1
14527,3,2,0
14528,3,2,0
14536,2,1,0
14537,2,1,0
14540,2,1,1
14542,2,1,0
14543,2,1,0
14548,2,1,0
14551,2,1,0
14554,2,1,0
14557,2,1,0
14562,2,1,0
14563,2,1,0
14564,2,1,0
14565,2,1,1
14571,2,1,0
14576,2,1,0
14578,2,1,0
14579,2,2,1
14580,2,2,0
14582,2,2,0
14583,2,2,0
14584,2,2,1
14585,2,2,1
14586,2,2,0
14587,2,2,0
14588,2,2,0
14589,2,2,0
14591,2,2,1
14592,2,2,0
14593,2,2,0
14594,2,2,0
14595,2,2,1
14596,2,2,0
14597,2,2,1
14598,2,2,1
14599,2,2,1
14600,3,2,0
14601,2,2,1
14602,3,2,1
14603,3,2,0
14604,3,2,0
14605,3,2,0
14606,3,2,0
14607,3,2,1
14608,3,2,0
14609,3,2,1
14610,2,2,1
14611,2,2,1
14612,2,2,0
14613,2,2,1
14614,2,2,1
14617,2,2,1
14620,2,2,1
14622,2,2,0
14625,3,2,0
14626,3,2,0
14627,3,2,0
14628,3,2,1
14629,3,2,0
14630,3,2,0
14631,3,2,0
14632,3,2,0
14633,3,2,0
14634,2,2,0
14636,2,2,0
14637,2,2,0
14639,2,2,1
14640,2,2,0
14641,2,2,0
14643,2,2,0
14644,2,2,0
14645,2,2,1
14646,2,2,1
14648,2,2,1
14649,2,2,1
14650,2,2,0
14651,2,2,1
14658,2,2,0
14659,3,2,0
14660,3,2,0
14661,3,2,0
14662,3,2,0
14663,3,2,0
14665,2,2,0
14666,2,2,0
14667,2,2,0
14668,2,2,0
14669,2,2,1
14670,2,2,1
14671,2,2,1
14672,2,2,0
14673,2,2,0
14675,2,2,0
14676,2,2,0
14677,2,2,0
14678,2,2,1
14679,2,2,0
14680,3,2,0
14681,3,2,0
14682,3,2,0
14683,3,2,0
14684,3,2,0
14686,3,2,0
14688,3,2,0
14690,3,2,0
14691,3,2,0
14692,3,2,1
14693,3,2,1
14694,3,2,0
14695,3,2,1
14696,3,2,1
14698,3,2,1
14699,3,2,0
14701,3,2,0
14702,3,2,0
14704,3,2,0
14705,3,2,0
14708,3,2,1
14710,3,2,0
14711,3,2,0
14713,3,2,0
14714,2,2,0
14715,2,2,0
14716,2,2,0
14717,2,2,0
14719,2,2,0
14720,2,2,0
14721,2,2,1
14722,2,2,0
14723,2,2,0
14724,3,2,0
14725,3,2,0
14726,3,2,0
14727,2,2,1
14729,2,2,0
14730,2,2,0
14732,2,2,0
14734,2,2,0
14735,2,2,0
14736,3,2,0
14737,3,2,0
14738,3,2,0
14739,3,2,1
14740,3,2,1
14742,3,2,0
14743,3,2,0
14744,3,2,0
14745,3,2,1
14746,3,2,0
14747,3,2,0
14748,3,2,0
14749,3,2,1
14750,3,2,0
14751,3,2,1
14753,3,2,0
14754,3,2,0
14755,3,2,0
14756,3,2,0
14757,3,2,0
14758,3,2,1
14759,3,2,1
14760,3,2,0
14761,3,2,0
14762,3,2,0
14763,3,2,0
14764,3,2,0
14765,3,2,0
14766,3,2,1
14767,3,2,0
14768,3,2,1
14769,3,2,0
14770,3,2,1
14771,3,2,0
14772,3,2,0
14773,3,2,0
14775,3,2,0
14776,3,2,0
14777,3,2,0
14778,3,2,0
14779,3,2,1
14780,3,2,0
14781,3,2,1
14783,1,1,1
14784,1,1,0
14791,1,1,0
14792,1,1,0
14794,1,1,1
14795,1,1,0
14796,1,1,0
14797,1,1,1
14798,1,1,0
14799,1,1,0
14801,1,1,0
14803,1,1,1
14805,1,1,0
14806,1,1,0
14812,2,1,1
14813,2,1,0
14814,2,1,0
14815,2,1,0
14816,2,1,0
14817,2,1,0
14818,2,1,0
14819,2,1,0
14820,2,1,0
14821,2,1,0
14822,2,1,0
14823,2,1,1
14824,2,1,0
14825,2,1,0
14826,2,1,0
14827,2,1,0
14828,2,1,0
14829,2,1,1
14830,2,1,0
14831,2,1,0
14832,2,1,1
14833,2,1,0
14834,2,1,0
14835,2,1,0
14836,2,1,1
14837,2,1,1
14838,2,1,1
14839,2,1,0
14840,2,1,0
14841,2,1,1
14842,2,1,0
14843,2,1,1
14844,2,1,1
14845,2,1,0
14846,2,1,0
14847,2,1,0
14848,2,1,0
14849,2,1,0
14850,2,1,0
14851,2,1,0
14852,2,1,0
14853,2,1,1
14854,2,1,0
14855,2,1,0
14856,2,1,0
14857,2,1,1
14858,2,1,1
14859,2,1,1
14860,2,1,1
14861,2,1,1
14862,2,1,0
14863,2,1,1
14864,2,1,1
14865,2,1,1
14866,2,1,0
14867,2,1,0
14868,2,1,0
14869,2,1,1
14870,2,1,0
14871,2,1,1
14872,2,1,0
14873,2,1,0
14874,2,1,0
14878,2,1,0
14879,2,1,0
14880,2,1,0
14881,2,1,1
14882,2,1,1
14883,2,1,0
14888,2,1,1
14889,2,1,0
14890,2,1,1
14891,2,1,0
14892,2,1,1
14893,2,1,0
14894,2,1,1
14895,2,1,0
14896,2,1,0
14897,2,1,0
14898,2,1,1
14900,1,1,0
14901,1,1,1
14902,1,1,0
14903,1,1,0
14904,1,1,1
14905,1,1,0
14906,1,1,0
14907,1,1,0
14908,1,1,1
14909,1,1,0
14910,1,1,1
14912,1,1,0
14913,1,1,0
14914,1,1,0
14915,1,1,0
14917,1,1,0
14918,1,1,1
14919,1,1,1
14921,1,1,0
14922,1,1,0
14923,2,1,0
14924,2,1,0
14925,3,2,0
14926,3,2,0
14927,3,2,0
14929,3,2,0
14930,3,2,1
14931,3,2,0
14932,3,2,0
14933,3,2,1
14934,3,2,0
14935,3,2,0
14936,3,2,1
14937,3,2,1
14938,3,2,0
14939,3,2,1
14940,3,2,1
14941,3,2,1
14942,3,2,0
14943,3,2,0
14944,3,2,1
14951,1,1,1
14952,1,1,0
14953,1,1,0
14954,1,1,0
14955,1,1,0
14956,1,1,1
14957,1,1,0
14958,1,1,0
14959,1,1,0
14960,1,1,1
14963,1,1,0
14966,1,1,1
14967,1,1,1
14968,1,1,1
14969,1,1,1
14971,1,1,0
14972,1,1,0
14973,1,1,1
14975,1,1,0
14976,1,1,0
14977,1,1,0
14979,1,1,0
14980,1,1,0
14981,1,1,0
14982,1,1,0
14984,1,1,0
14985,1,1,0
14988,1,1,0
14989,1,1,1
14990,1,1,0
14991,1,1,0
14992,1,1,0
14993,1,1,0
14994,1,1,0
14996,1,1,1
14997,1,1,1
14998,1,1,0
14999,1,1,0
15002,1,1,0
15003,1,1,1
15004,1,1,0
15005,1,1,1
15006,1,1,0
15008,1,1,0
15009,1,1,0
15010,1,1,0
15011,1,1,1
15015,1,1,0
15017,1,1,0
15018,1,1,0
15023,1,1,1
15025,1,1,0
15026,1,1,1
15027,1,1,0
15028,1,1,1
15029,1,1,0
15030,1,1,0
15031,1,1,0
15032,1,1,0
15035,1,1,0
15037,1,1,0
15038,1,1,1
15039,1,1,0
15040,1,1,1
15041,1,1,0
15042,1,1,0
15043,1,1,0
15044,1,1,1
15049,1,1,0
15050,1,1,0
15051,1,1,0
15052,1,1,0
15053,1,1,1
15054,1,1,0
15055,1,1,0
15056,1,1,0
15057,1,1,0
15058,1,1,0
15087,1,1,0
15089,1,1,0
15110,1,1,0
15111,1,1,0
15112,1,1,0
15113,1,1,0
15139,1,1,0
15143,1,1,0
15144,1,1,0
15145,1,1,0
15146,1,1,0
15147,1,1,1
15148,1,1,0
15149,1,1,0
15150,1,1,0
15151,1,1,0
15152,1,1,1
15153,1,1,1
15154,1,1,1
15155,1,1,0
15156,1,1,0
15157,1,1,0
15158,1,1,0
15159,1,1,1
15160,1,1,0
15161,1,1,0
15162,1,1,0
15163,1,1,1
15164,1,1,0
15165,1,1,0
15167,1,1,0
15168,1,1,0
15169,1,1,0
15170,1,1,0
15171,1,1,0
15172,1,1,0
15173,1,1,0
15174,1,1,0
15175,1,1,0
15177,1,1,0
15178,1,1,0
15181,1,1,0
15182,1,1,0
15183,1,1,0
15184,1,1,0
15185,1,1,0
15186,1,1,0
15187,1,1,0
15188,1,1,0
15189,1,1,0
15190,1,1,0
15192,1,1,0
15194,1,1,0
15195,1,1,0
15196,1,1,0
15201,1,1,0
15202,1,1,1
15203,1,1,0
15204,1,1,1
15205,1,1,0
15206,1,1,1
15207,1,1,0
15208,1,1,1
15209,1,1,0
15210,1,1,0
15211,1,1,0
15212,1,1,0
15213,1,1,0
15214,1,1,0
15215,1,1,0
15218,1,1,0
15220,1,1,0
15224,1,1,0
15225,1,1,0
15226,1,1,0
15227,1,1,0
15228,1,1,0
15238,1,1,0
15246,1,1,0
15248,1,1,0
15250,1,1,0
15252,1,1,1
15254,1,1,0
15267,1,1,0
15268,1,1,0
15269,1,1,0
15270,1,1,1
15272,1,1,0
15273,1,1,0
15278,1,1,0
15296,1,1,0
15313,1,1,1
15314,1,1,0
15315,1,1,1
15316,1,1,1
15317,1,1,0
15318,1,1,0
15319,1,1,1
15320,1,1,0
15323,1,1,0
15325,1,1,0
15326,1,1,0
15378,1,1,0
15379,1,1,0
15380,1,1,0
15400,1,1,0
15428,1,1,0
15446,1,1,0
15447,1,1,0
15496,1,1,0
15537,1,1,0
15538,1,1,0
15549,1,1,0
15550,1,1,0
15551,1,1,0
15552,1,1,0
15557,1,1,0
15558,1,1,0
15559,1,1,0
15560,1,1,0
15561,1,1,0
15562,1,1,0
15563,1,1,0
15564,1,1,0
15565,1,1,0
15566,1,1,0
15567,1,1,0
15568,1,1,0
15569,1,1,0
15570,1,1,0
15571,1,1,0
15572,1,1,0
15573,1,1,0
15574,1,1,0
15575,1,1,0
15576,1,1,0
15577,1,1,0
15578,1,1,1
15580,1,1,0
15581,1,1,0
15582,1,1,0
15583,1,1,0
15584,1,1,0
15585,1,1,1
15586,1,1,0
15587,1,1,0
15588,1,1,0
15590,1,1,0
15591,1,1,0
15594,1,1,0
15596,1,1,0
15597,1,1,1
15598,1,1,0
15599,1,1,0
15600,1,1,0
15601,1,1,0
15603,1,1,0
15604,1,1,0
15605,1,1,0
15606,1,1,0
15607,1,1,0
15609,1,1,0
15610,1,1,0
15611,1,1,0
15612,1,1,1
15613,1,1,0
15614,1,1,0
15615,1,1,0
15616,1,1,0
15617,1,1,0
15618,1,1,0
15619,1,1,0
15620,1,1,1
15621,1,1,1
15622,1,1,0
15623,1,1,0
15624,1,1,0
15625,1,1,0
15626,1,1,0
15627,1,1,0
15628,1,1,0
15629,1,1,0
15630,1,1,0
15631,1,1,0
15632,1,1,0
15633,1,1,0
15634,1,1,0
15635,1,1,0
15636,1,1,0
15640,1,1,0
15641,1,1,0
15642,1,1,0
15643,1,1,0
15644,1,1,0
15645,1,1,0
15646,1,1,0
15647,1,1,0
15648,1,1,0
15651,1,1,0
15652,1,1,0
15653,1,1,0
15654,1,1,0
15655,1,1,0
15656,1,1,0
15657,1,1,0
15658,1,1,1
15659,1,1,0
15660,1,1,0
15664,1,1,0
15666,1,1,0
15668,1,1,0
15669,1,1,0
15670,1,1,0
15671,1,1,0
15672,1,1,0
15674,1,1,0
15675,1,1,0
15676,1,1,0
15677,1,1,0
15682,1,1,0
15683,1,1,0
15685,1,1,0
15697,1,1,0
15698,1,1,0
15699,1,1,0
15701,1,1,0
15702,1,1,0
15703,1,1,0
15704,1,1,0
15705,1,1,0
15706,1,1,0
15707,1,1,0
15708,1,1,0
15709,1,1,0
15710,1,1,0
15711,1,1,1
15712,1,1,0
15715,1,1,0
15716,1,1,0
15717,1,1,0
15718,1,1,0
15719,1,1,0
15720,1,1,0
15721,1,1,0
15722,1,1,1
15723,1,1,0
15724,1,1,0
15725,1,1,0
15726,1,1,1
15727,1,1,0
15728,1,1,0
15729,1,1,0
15730,1,1,0
15731,1,1,0
15732,1,1,0
15733,1,1,1
15734,1,1,0
15735,1,1,1
15736,1,1,0
15737,1,1,0
15738,1,1,1
15739,1,1,0
15740,1,1,0
15741,1,1,0
15742,1,1,0
15743,1,1,0
15744,1,1,0
15745,1,1,1
15746,1,1,1
15747,1,1,0
15748,1,1,0
15749,1,1,0
15750,1,1,0
15751,1,1,0
15752,1,1,0
15753,1,1,1
15754,1,1,0
15755,1,1,0
15756,1,1,0
15757,1,1,0
15758,1,1,0
15760,1,1,1
15761,1,1,0
15762,1,1,1
15763,1,1,1
15764,1,1,0
15765,1,1,0
15766,1,1,1
15768,1,1,1
15769,1,1,0
15770,1,1,0
15772,1,1,0
15774,1,1,0
15775,1,1,0
15776,1,1,1
15778,1,1,1
15779,1,1,0
15780,1,1,0
15781,1,1,0
15786,1,1,0
15787,1,1,1
15788,1,1,0
15789,1,1,1
15790,1,1,1
15791,1,1,0
15792,1,1,0
15793,1,1,0
15794,1,1,1
15795,1,1,0
15797,1,1,0
15798,1,1,0
15799,1,1,1
15801,1,1,1
15802,1,1,1
15803,1,1,0
15804,1,1,0
15808,1,1,0
15809,1,1,1
15810,1,1,0
15811,1,1,0
15816,1,1,0
15817,1,1,0
15818,1,1,0
15819,1,1,0
15820,1,1,0
15821,1,1,0
15823,1,1,0
15826,1,1,1
15827,1,1,0
15829,1,1,0
15830,1,1,0
15831,1,1,0
15832,1,1,0
15834,1,1,0
15835,1,1,0
15836,1,1,0
15837,1,1,0
15838,1,1,0
15839,1,1,0
15840,1,1,0
15841,1,1,0
15842,1,1,0
15843,1,1,0
15844,1,1,0
15845,1,1,0
15846,1,1,1
15847,1,1,0
15848,1,1,0
15849,1,1,0
15850,1,1,0
15851,1,1,0
15852,1,1,0
15853,1,1,0
15854,1,1,0
15855,1,1,0
15856,1,1,0
15857,1,1,0
15858,1,1,1
15859,1,1,0
15860,1,1,0
15861,1,1,1
15862,1,1,0
15863,1,1,0
15864,1,1,0
15865,1,1,0
15866,1,1,1
15867,1,1,0
15868,1,1,0
15869,1,1,0
15870,1,1,1
15871,1,1,1
15873,1,1,1
15874,1,1,0
15876,1,1,0
15877,1,1,1
15878,1,1,0
15879,1,1,0
15880,1,1,0
15881,1,1,0
15882,1,1,0
15885,1,1,0
15886,1,1,0
15887,1,1,1
15888,1,1,0
15889,1,1,0
15890,1,1,0
15891,1,1,0
15892,1,1,1
15893,1,1,0
15894,1,1,0
15895,1,1,0
15896,1,1,0
15897,1,1,0
15898,1,1,0
15899,1,1,1
15900,1,1,0
15901,1,1,0
15902,1,1,0
15903,1,1,0
15904,1,1,0
15905,1,1,0
15906,1,1,0
15907,1,1,0
15908,1,1,1
15909,1,1,0
15910,1,1,0
15911,1,1,0
15912,1,1,0
15913,1,1,0
15914,1,1,0
15915,1,1,0
15916,1,1,0
15917,1,1,0
15919,1,1,0
15920,1,1,0
15922,1,1,0
15924,1,1,0
15926,1,1,0
15927,1,1,0
15928,1,1,0
15930,1,1,1
15971,1,1,0
15986,1,1,0
15988,1,1,0
15990,1,1,0
15991,1,1,0
15992,1,1,1
15993,1,1,0
16000,1,1,0
16048,1,1,0
16056,1,1,0
16061,1,1,0
16063,1,1,1
16064,1,1,0
16068,1,1,1
16071,1,1,0
16072,1,1,0
16075,1,1,0
16088,1,1,0
16089,1,1,0
16090,1,1,0
16091,2,1,0
16093,2,1,0
16097,2,1,0
16099,2,1,0
16101,2,1,0
16108,2,1,0
16112,2,1,0
16140,2,1,0
16141,2,1,0
16188,1,1,0
16191,2,1,0
16218,2,1,0
16219,2,1,0
16220,2,1,0
16221,2,1,0
16245,2,1,0
16266,2,1,0
16312,2,1,0
16316,2,1,0
16323,2,1,0
16327,2,1,0
16328,2,1,0
16329,2,1,0
16330,2,1,0
16331,2,1,0
16332,2,1,1
16333,2,1,0
16334,2,1,0
16335,2,1,0
16336,2,1,0
16337,2,1,1
16338,2,1,0
16339,2,1,0
16341,2,1,0
16342,2,1,1
16343,2,1,1
16344,2,1,0
16345,2,1,0
16346,2,1,0
16347,2,1,1
16349,2,1,0
16350,2,1,0
16351,2,1,1
16352,2,1,1
16353,2,1,0
16354,2,1,0
16355,2,1,0
16356,2,1,0
16357,2,1,1
16358,2,1,0
16360,2,1,0
16361,2,1,1
16362,2,1,0
16363,2,1,0
16364,2,1,0
16366,2,1,0
16367,2,1,0
16368,2,1,1
16369,2,1,0
16370,2,1,0
16371,2,1,1
16372,2,1,0
16373,2,1,0
16374,2,1,1
16375,2,1,0
16376,2,1,1
16377,2,1,1
16378,2,1,0
16379,2,1,1
16380,2,1,1
16381,2,1,1
16384,2,1,1
16385,2,1,0
16386,2,1,1
16387,2,1,1
16388,2,1,1
16389,2,1,0
16390,2,1,1
16391,2,1,1
16392,2,1,0
16393,2,1,0
16394,2,1,0
16395,2,1,1
16396,2,1,0
16397,2,1,0
16398,2,1,0
16399,2,1,1
16400,2,1,0
16401,2,1,1
16402,2,1,1
16403,2,1,0
16404,2,1,0
16405,2,1,0
16406,2,1,0
16407,2,1,1
16408,2,1,0
16409,2,1,0
16410,2,1,0
16411,2,1,0
16412,2,1,1
16413,2,1,0
16414,2,1,0
16415,2,1,0
16416,2,1,1
16418,2,1,0
16419,2,1,0
16421,2,1,0
16422,2,1,1
16423,2,1,1
16424,2,1,1
16425,2,1,1
16426,2,1,0
16427,2,1,1
16428,2,1,1
16430,2,1,0
16431,2,1,0
16432,2,1,0
16434,2,1,0
16435,2,1,1
16436,2,1,1
16437,2,1,0
16438,2,1,0
16439,2,1,0
16440,2,1,0
16441,2,1,1
16442,2,1,0
16443,2,1,0
16444,2,1,0
16445,2,1,0
16446,2,1,0
16447,2,1,0
16448,2,1,0
16452,2,1,0
16453,2,1,0
16455,2,1,0
16459,2,1,0
16461,2,1,0
16462,2,1,0
16464,2,1,0
16467,2,1,0
16470,2,1,1
16471,2,1,0
16472,2,1,0
16474,2,1,0
16475,2,1,0
16477,2,1,0
16479,2,1,0
16480,2,1,1
16486,2,1,0
16487,2,1,0
16488,2,1,0
16489,2,1,0
16490,2,1,0
16491,2,1,0
16492,2,1,0
16504,2,1,0
16505,2,1,1
16506,2,1,0
16507,2,1,0
16508,2,1,0
16509,2,1,0
16510,2,1,1
16511,2,1,1
16512,2,1,1
16513,2,1,0
16514,2,1,0
16515,2,1,0
16516,2,1,0
16517,2,1,0
16518,2,1,0
16519,2,1,0
16520,2,1,0
16521,2,1,1
16522,2,1,0
16524,2,1,1
16525,2,1,1
16527,2,1,0
16528,2,1,0
16529,2,1,1
16530,2,1,1
16531,2,1,0
16532,2,1,0
16533,2,1,1
16534,2,1,0
16535,2,1,0
16536,2,1,0
16537,2,1,0
16538,2,1,0
16539,2,1,1
16540,2,1,0
16541,2,1,0
16542,2,1,1
16543,2,1,0
16544,2,1,0
16545,2,1,0
16546,2,1,0
16547,2,1,0
16548,2,1,0
16549,2,1,1
16550,2,1,0
16551,2,1,0
16552,2,1,0
16553,2,1,1
16554,2,1,0
16555,2,1,0
16556,2,1,0
16557,2,1,0
16558,2,1,0
16559,2,1,1
16560,2,1,0
16561,2,1,0
16562,2,1,0
16563,2,1,0
16566,2,1,0
16567,2,1,0
16568,2,1,1
16569,2,1,0
16570,2,1,1
16571,2,1,0
16572,2,1,0
16573,2,1,1
16590,2,1,0
16591,2,1,0
16592,2,1,0
16593,2,1,1
16594,2,1,1
16595,2,1,1
16596,2,1,0
16597,2,1,0
16598,2,1,0
16599,2,1,0
16600,2,1,0
16601,2,1,0
16602,2,1,1
16603,2,1,0
16604,2,1,0
16605,2,1,0
16607,2,1,1
16610,2,1,0
16611,2,1,0
16612,2,1,0
16613,2,1,0
16614,2,1,1
16615,2,1,0
16616,2,1,0
16617,2,1,0
16618,2,1,0
16619,2,1,0
16620,2,1,0
16621,2,1,0
16622,2,1,0
16623,2,1,0
16624,2,1,0
16625,2,1,0
16626,2,1,1
16627,2,1,0
16637,2,1,0
16640,2,1,0
16641,2,1,0
16642,2,1,0
16643,2,1,0
16644,2,1,0
16645,2,1,1
16646,2,1,0
16647,2,1,0
16648,2,1,0
16650,2,1,0
16655,2,1,0
16656,2,1,0
16657,2,1,0
16658,2,1,0
16659,2,1,0
16660,2,1,0
16661,2,1,0
16662,2,1,1
16663,2,1,1
16664,2,1,1
16666,2,1,1
16667,2,1,0
16668,2,1,1
16669,2,1,1
16670,2,1,0
16671,2,1,1
16672,2,1,1
16673,2,1,0
16674,2,1,1
16675,2,1,0
16676,2,1,1
16677,2,1,1
16678,2,1,1
16679,2,1,0
16680,2,1,0
16681,2,1,0
16682,2,1,1
16684,2,1,0
16685,2,1,1
16686,2,1,0
16687,2,1,0
16688,2,1,0
16690,2,1,0
16691,2,1,1
16696,2,1,1
16705,2,1,0
16716,2,1,1
16727,2,1,0
16731,2,1,0
16732,2,1,1
16733,2,1,1
16735,2,1,0
16737,2,1,0
16738,2,1,1
16739,2,1,1
16740,2,1,0
16741,2,1,0
16742,2,1,0
16744,2,1,0
16747,2,1,0
16751,2,1,0
16755,2,1,1
16756,2,1,1
16757,2,1,1
16758,2,1,0
16759,2,1,0
16761,2,1,0
16762,2,1,1
16763,2,1,0
16764,2,1,1
16765,2,1,0
16766,2,1,1
16767,2,1,1
16768,2,1,1
16769,2,1,0
16770,2,1,0
16771,2,1,0
16772,2,1,0
16773,2,1,1
16774,2,1,1
16775,2,1,0
16776,2,1,1
16777,2,1,1
16778,2,1,0
16779,2,1,0
16780,2,1,1
16781,2,1,0
16782,2,1,1
16783,2,1,1
16784,2,1,0
16785,2,1,1
16786,2,2,1
16787,2,2,1
16788,2,2,1
16789,2,2,1
16790,2,2,0
16791,2,2,0
16792,2,2,1
16793,2,2,1
16796,2,2,0
16797,2,2,0
16798,2,2,1
16799,2,2,0
16800,2,2,0
16801,2,2,0
16802,2,2,0
16803,2,2,0
16804,2,2,1
16805,2,2,0
16806,2,2,0
16807,2,2,0
16808,2,2,0
16809,2,2,1
16810,2,2,0
16811,2,2,1
16812,2,2,0
16813,2,2,0
16814,2,2,1
16815,2,2,1
16816,2,2,0
16817,2,2,0
16818,2,2,0
16821,2,2,0
16822,2,2,1
16823,2,2,0
16824,2,2,0
16825,2,2,0
16826,2,2,0
16828,2,2,0
16829,2,2,0
16830,2,2,1
16831,2,2,1
16832,2,1,1
16833,2,1,0
16834,2,1,0
16835,2,1,1
16836,2,1,0
16837,2,1,1
16838,2,1,0
16839,2,1,0
16840,2,1,0
16841,2,1,0
16842,2,1,0
16843,2,1,1
16844,2,1,0
16845,2,1,0
16846,2,1,1
16847,2,1,1
16849,2,1,0
16851,2,1,0
16852,2,1,0
16853,2,1,0
16854,2,1,0
16855,2,1,0
16856,2,1,0
16858,2,1,0
16859,2,1,0
16860,2,1,0
16861,2,1,0
16862,2,1,0
16864,2,1,0
16866,2,1,1
16867,2,1,1
16868,2,1,0
16869,2,1,0
16870,2,1,0
16871,2,1,1
16872,2,1,0
16873,2,1,0
16874,2,1,0
16875,2,1,0
16876,2,1,0
16878,2,2,0
16880,2,2,0
16884,2,1,0
16885,2,1,0
16886,2,1,0
16890,2,1,0
16891,2,1,0
16893,2,1,0
16895,2,1,0
16896,2,1,0
16897,2,1,0
16898,2,1,0
16899,2,1,0
16900,2,1,0
16901,2,1,1
16902,2,1,0
16903,2,1,0
16904,2,1,0
16905,2,1,0
16906,2,1,0
16907,2,1,1
16908,2,1,0
16909,2,1,0
16910,2,1,0
16911,2,1,0
16912,2,1,0
16913,2,1,0
16914,2,1,0
16915,2,1,0
16916,2,1,0
16917,2,1,0
16919,2,1,0
16920,2,1,0
16921,2,1,1
16922,3,1,0
16923,3,1,0
16924,3,1,0
16925,3,1,1
16926,3,1,1
16927,3,1,1
16928,3,1,0
16929,3,1,0
16930,3,1,1
16932,3,1,1
16933,3,1,1
16934,3,1,1
16935,3,1,0
16936,3,1,0
16937,3,1,0
16938,3,1,0
16939,3,1,0
16942,3,1,0
16943,3,1,0
16944,3,1,0
16947,3,1,1
16948,3,1,0
16949,3,1,0
16950,3,1,0
16951,3,1,0
16952,3,1,1
16953,3,1,1
16955,3,1,1
16956,3,1,1
16957,3,1,0
16958,3,1,0
16959,3,1,0
16960,3,1,1
16961,3,1,0
16962,3,1,0
16965,3,1,0
16966,3,1,0
16967,3,1,0
16968,3,1,0
16969,3,1,0
16970,3,1,0
16971,2,2,0
16972,2,2,0
16973,2,2,1
16974,2,2,0
16975,3,3,0
16976,3,3,1
16977,2,2,0
16978,2,2,0
16979,2,2,1
16980,2,2,0
16981,2,2,0
16982,2,2,0
16983,2,2,1
16984,2,2,1
16985,2,2,0
16986,2,2,0
16987,2,2,1
16988,2,2,0
16989,2,2,0
16990,2,2,0
16991,2,2,1
16992,2,2,0
16993,2,2,1
16994,2,2,0
16995,2,2,1
16996,2,2,0
16998,2,2,0
16999,2,2,0
17000,2,2,0
17001,2,2,0
17002,2,2,1
17003,3,1,1
17005,3,1,0
17006,3,1,0
17007,3,1,1
17009,3,1,1
17010,2,2,0
17011,2,2,0
17012,2,2,1
17013,2,2,0
17014,2,2,0
17015,2,2,1
17017,3,1,0
17018,3,1,0
17019,3,1,0
17021,3,1,0
17023,3,1,0
17025,3,1,0
17026,3,1,1
17027,3,1,0
17028,3,1,1
17029,3,2,1
17030,3,2,1
17031,3,2,1
17033,3,2,1
17034,3,2,1
17035,3,2,0
17036,3,2,0
17037,3,2,1
17038,3,2,0
17039,3,2,0
17040,3,2,0
17042,3,1,0
17043,3,1,1
17044,3,1,0
17046,2,2,0
17047,2,2,0
17049,2,2,0
17051,2,2,0
17053,2,2,0
17054,2,2,0
17055,2,2,0
17056,2,2,0
17058,2,2,0
17059,2,2,0
17060,2,2,0
17061,2,2,0
17063,2,2,1
17064,2,2,0
17065,2,2,0
17066,2,2,0
17067,2,2,0
17068,2,2,0
17069,2,2,0
17070,2,2,0
17071,2,2,0
17072,2,2,0
17073,2,2,0
17074,2,2,0
17075,2,2,0
17076,2,2,1
17078,2,2,0
17079,2,2,1
17080,2,2,0
17081,2,2,0
17082,2,2,1
17084,2,2,0
17085,2,2,0
17086,2,2,0
17087,2,2,1
17088,2,2,0
17089,2,2,0
17090,2,2,1
17092,2,2,0
17095,2,2,0
17096,2,2,0
17097,2,2,0
17098,2,2,0
17099,2,2,0
17100,2,2,0
17101,2,2,0
17102,2,2,0
17103,2,2,0
17104,2,2,1
17105,2,2,0
17106,2,2,0
17107,2,2,0
17108,2,2,0
17109,2,2,0
17110,2,2,0
17111,2,2,0
17112,2,2,0
17113,2,2,0
17114,2,2,0
17115,2,2,0
17116,2,2,1
17117,2,2,0
17119,2,2,1
17120,2,2,1
17121,3,3,1
17122,3,3,0
17123,3,3,0
17124,3,3,0
17125,3,3,0
17126,3,3,0
17127,2,2,0
17128,2,2,0
17129,2,2,1
17130,2,2,0
